Timestamp,Logger_ID,Temp,Pressure_psi,Salinity,Instrument,DO_mgl,Install,Well_Name,Probe_Name,SN,LoggerBox,Plot,Location,Bolt_to_ground,Bolt_to_pressure_sensor,Dist_pressure_sensor_belowground_calc,North,East,Elevation
2026-06-04T15:45:00Z,PNNL_12,12.0732,14.81863,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T16:00:00Z,PNNL_12,12.07357,14.81604,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T16:15:00Z,PNNL_12,12.07384,14.81545,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T16:30:00Z,PNNL_12,12.07338,14.81304,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T16:45:00Z,PNNL_12,12.07447,14.81007,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T17:00:00Z,PNNL_12,12.0732,14.80857,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T17:15:00Z,PNNL_12,12.07384,14.80631,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T17:30:00Z,PNNL_12,12.0732,14.80421,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T17:45:00Z,PNNL_12,12.074,14.7973,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T18:00:00Z,PNNL_12,12.07365,14.7957,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T18:15:00Z,PNNL_12,12.0741,14.79525,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T18:30:00Z,PNNL_12,12.07439,14.79482,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T18:45:00Z,PNNL_12,12.07429,14.79135,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T19:00:00Z,PNNL_12,12.07439,14.78969,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T19:15:00Z,PNNL_12,12.0759,14.78804,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T19:30:00Z,PNNL_12,12.07429,14.78922,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T19:45:00Z,PNNL_12,12.076,14.78746,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T20:00:00Z,PNNL_12,12.07465,14.78116,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T20:15:00Z,PNNL_12,12.07644,14.78116,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T20:30:00Z,PNNL_12,12.07573,14.77846,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T20:45:00Z,PNNL_12,12.07564,14.77652,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T21:00:00Z,PNNL_12,12.07465,14.77456,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T21:15:00Z,PNNL_12,12.0751,14.77038,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T21:30:00Z,PNNL_12,12.07564,14.76902,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T21:45:00Z,PNNL_12,12.07608,14.76486,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T22:00:00Z,PNNL_12,12.0759,14.76229,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T22:15:00Z,PNNL_12,12.07617,14.75914,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T22:30:00Z,PNNL_12,12.07726,14.759,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T22:45:00Z,PNNL_12,12.07564,14.75597,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T23:00:00Z,PNNL_12,12.07617,14.7551,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T23:15:00Z,PNNL_12,12.07465,14.75404,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T23:30:00Z,PNNL_12,12.07635,14.75419,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-04T23:45:00Z,PNNL_12,12.07789,14.75345,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T00:00:00Z,PNNL_12,12.07752,14.75433,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T00:15:00Z,PNNL_12,12.0768,14.7551,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T00:30:00Z,PNNL_12,12.07644,14.75554,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T00:45:00Z,PNNL_12,12.07718,14.75585,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T01:00:00Z,PNNL_12,12.07735,14.75241,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T01:15:00Z,PNNL_12,12.07699,14.75571,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T01:30:00Z,PNNL_12,12.07726,14.75932,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T01:45:00Z,PNNL_12,12.07735,14.76306,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T02:00:00Z,PNNL_12,12.07762,14.76156,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T02:15:00Z,PNNL_12,12.07662,14.76276,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T02:30:00Z,PNNL_12,12.07771,14.76201,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T02:45:00Z,PNNL_12,12.07798,14.76061,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T03:00:00Z,PNNL_12,12.07789,14.76076,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T03:15:00Z,PNNL_12,12.0778,14.7617,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T03:30:00Z,PNNL_12,12.07608,14.75987,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T03:45:00Z,PNNL_12,12.07861,14.76018,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T04:00:00Z,PNNL_12,12.0778,14.76004,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T04:15:00Z,PNNL_12,12.07816,14.76319,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T04:30:00Z,PNNL_12,12.07924,14.76426,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T04:45:00Z,PNNL_12,12.0787,14.76723,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T05:00:00Z,PNNL_12,12.07762,14.76306,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T05:15:00Z,PNNL_12,12.07887,14.76665,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T05:30:00Z,PNNL_12,12.08032,14.76755,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T05:45:00Z,PNNL_12,12.07914,14.76541,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T06:00:00Z,PNNL_12,12.07969,14.76679,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T06:15:00Z,PNNL_12,12.07996,14.76651,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T06:30:00Z,PNNL_12,12.07951,14.76363,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T06:45:00Z,PNNL_12,12.07979,14.76363,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T07:00:00Z,PNNL_12,12.07979,14.76436,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T07:15:00Z,PNNL_12,12.07951,14.76426,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T07:30:00Z,PNNL_12,12.07941,14.76467,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T07:45:00Z,PNNL_12,12.07996,14.76515,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T08:00:00Z,PNNL_12,12.08041,14.76319,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T08:15:00Z,PNNL_12,12.07887,14.76124,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T08:30:00Z,PNNL_12,12.08032,14.76228,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T08:45:00Z,PNNL_12,12.08176,14.76228,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T09:00:00Z,PNNL_12,12.08086,14.75927,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T09:15:00Z,PNNL_12,12.08113,14.7602,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T09:30:00Z,PNNL_12,12.0814,14.76004,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T09:45:00Z,PNNL_12,12.08006,14.76228,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T10:00:00Z,PNNL_12,12.08121,14.76154,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T10:15:00Z,PNNL_12,12.0814,14.76306,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T10:30:00Z,PNNL_12,12.08131,14.76397,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T10:45:00Z,PNNL_12,12.0814,14.76545,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T11:00:00Z,PNNL_12,12.08157,14.765,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T11:15:00Z,PNNL_12,12.07979,14.76443,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T11:30:00Z,PNNL_12,12.08176,14.76334,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T11:45:00Z,PNNL_12,12.08176,14.76588,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T12:00:00Z,PNNL_12,12.08221,14.76229,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T12:15:00Z,PNNL_12,12.08211,14.76334,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T12:30:00Z,PNNL_12,12.08249,14.76412,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T12:45:00Z,PNNL_12,12.08211,14.76545,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T13:00:00Z,PNNL_12,12.08221,14.76363,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T13:15:00Z,PNNL_12,12.08311,14.76245,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T13:30:00Z,PNNL_12,12.08285,14.76276,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T13:45:00Z,PNNL_12,12.08302,14.76211,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T14:00:00Z,PNNL_12,12.08249,14.76244,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T14:15:00Z,PNNL_12,12.08347,14.76061,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T14:30:00Z,PNNL_12,12.0823,14.76261,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T14:45:00Z,PNNL_12,12.08276,14.76125,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T15:00:00Z,PNNL_12,12.08591,14.76212,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T15:15:00Z,PNNL_12,12.0833,14.76139,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T15:30:00Z,PNNL_12,12.08338,14.76183,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T15:45:00Z,PNNL_12,12.0841,14.75927,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T16:00:00Z,PNNL_12,12.08365,14.75914,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T16:15:00Z,PNNL_12,12.08419,14.75585,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T16:30:00Z,PNNL_12,12.08383,14.75511,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T16:45:00Z,PNNL_12,12.08392,14.75181,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T17:00:00Z,PNNL_12,12.08428,14.7482,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T17:15:00Z,PNNL_12,12.08392,14.74447,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T17:30:00Z,PNNL_12,12.08563,14.74057,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T17:45:00Z,PNNL_12,12.08465,14.73879,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T18:00:00Z,PNNL_12,12.08472,14.73895,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T18:15:00Z,PNNL_12,12.08546,14.73577,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T18:30:00Z,PNNL_12,12.08347,14.73411,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T18:45:00Z,PNNL_12,12.08455,14.73145,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T19:00:00Z,PNNL_12,12.08482,14.72992,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T19:15:00Z,PNNL_12,12.08438,14.72785,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T19:30:00Z,PNNL_12,12.08491,14.72691,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T19:45:00Z,PNNL_12,12.08365,14.72605,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T20:00:00Z,PNNL_12,12.08519,14.72302,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T20:15:00Z,PNNL_12,12.08627,14.72169,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T20:30:00Z,PNNL_12,12.08501,14.71795,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T20:45:00Z,PNNL_12,12.08582,14.71693,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T21:00:00Z,PNNL_12,12.08591,14.71633,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T21:15:00Z,PNNL_12,12.08617,14.71403,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T21:30:00Z,PNNL_12,12.08627,14.71269,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T21:45:00Z,PNNL_12,12.08563,14.71283,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T22:00:00Z,PNNL_12,12.08662,14.71091,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T22:15:00Z,PNNL_12,12.08672,14.70954,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T22:30:00Z,PNNL_12,12.08717,14.7085,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T22:45:00Z,PNNL_12,12.08509,14.70836,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T23:00:00Z,PNNL_12,12.08491,14.70699,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T23:15:00Z,PNNL_12,12.08617,14.70836,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T23:30:00Z,PNNL_12,12.08698,14.70929,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-05T23:45:00Z,PNNL_12,12.08717,14.70834,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T00:00:00Z,PNNL_12,12.08689,14.71316,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T00:15:00Z,PNNL_12,12.08689,14.71119,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T00:30:00Z,PNNL_12,12.08725,14.71433,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T00:45:00Z,PNNL_12,12.08725,14.71091,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T01:00:00Z,PNNL_12,12.08807,14.7121,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T01:15:00Z,PNNL_12,12.08807,14.71493,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T01:30:00Z,PNNL_12,12.08762,14.71465,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T01:45:00Z,PNNL_12,12.08833,14.71674,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T02:00:00Z,PNNL_12,12.08852,14.72078,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T02:15:00Z,PNNL_12,12.08879,14.72319,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T02:30:00Z,PNNL_12,12.08817,14.72334,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T02:45:00Z,PNNL_12,12.08817,14.72304,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T03:00:00Z,PNNL_12,12.0887,14.72334,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-06T03:15:00Z,PNNL_12,12.08879,14.71823,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
